epoch,loss,val_loss
106,3.06562602519989,3.6040902137756348
107,3.0449897050857544,3.420473337173462
108,3.066759705543518,3.49285626411438
109,3.0274322032928467,3.342562437057495
110,3.048606514930725,3.5251104831695557
111,3.001652479171753,3.537221908569336
112,3.0205776691436768,3.5041277408599854
113,3.1296316385269165,3.2708675861358643
114,3.0413964986801147,3.133582830429077
115,3.076294779777527,3.2786786556243896
116,3.0972878634929657,3.3777458667755127
117,2.9548362493515015,3.458380937576294
118,3.0808438062667847,3.301504373550415
119,2.995940923690796,3.2085728645324707
120,2.9483351707458496,3.1499645709991455
121,3.0043801069259644,3.4691052436828613
122,2.9741692543029785,3.4295997619628906
123,3.0864508152008057,3.214420795440674
124,2.9463504552841187,3.2466137409210205
125,2.971249222755432,3.1233551502227783
126,2.9274617433547974,3.539098024368286
127,3.033322125673294,3.174884796142578
128,2.994494676589966,3.0668318271636963
129,2.9369537830352783,3.036447048187256
130,2.961617350578308,3.0867135524749756
131,2.9837281703948975,3.3335323333740234
132,2.9344775676727295,3.4325554370880127
133,2.9288021326065063,3.207448720932007
134,2.972989559173584,3.040884494781494
135,2.9572032690048218,3.084028720855713
136,2.9875375032424927,3.1449811458587646
137,3.002829909324646,2.9871251583099365
138,3.0073750019073486,3.1342411041259766
139,3.0186150074005127,3.1244053840637207
140,2.95501971244812,3.3652639389038086
141,2.947337031364441,3.018144130706787
142,2.901945471763611,3.302061080932617
143,2.90602645277977,3.1230456829071045
144,2.9439046382904053,3.2362444400787354
145,2.972506523132324,3.1007654666900635
146,2.946753978729248,3.1793224811553955
147,2.9552195072174072,3.2519025802612305
148,2.9429222345352173,3.028294563293457
149,3.0146431922912598,3.058809995651245
150,2.9535961151123047,3.0943408012390137
151,2.951781153678894,3.047210454940796
152,3.0013667345046997,3.219393014907837
153,2.9870090186595917,3.022231340408325
154,2.9555288553237915,3.1711583137512207
155,2.940616488456726,3.0576987266540527
156,2.9613224267959595,3.020904302597046
157,2.9432358741760254,3.089867353439331
158,2.9285987615585327,2.963872194290161
159,2.906412124633789,2.978782892227173
160,2.9485464096069336,2.9860055446624756
161,3.0085666179656982,3.071894884109497
162,2.922658324241638,3.0261404514312744
163,2.9118582010269165,3.024744987487793
164,2.9839491844177246,3.0621178150177
165,3.0150057077407837,3.0859451293945312
166,2.9194605350494385,3.0360445976257324
167,3.041736364364624,3.005199432373047
168,2.92924702167511,3.1794629096984863
0,2.9354785919189452,3.0121426582336426
1,2.963005018234253,3.0445783138275146
2,2.919498634338379,2.9416086673736572
3,2.9297785262266793,3.14154052734375
4,2.953670358657837,2.9691684246063232
5,2.9771397590637205,2.9351069927215576
6,2.942787284652392,3.1839935779571533
7,2.9258387804031374,3.1257967948913574
8,2.9582502841949463,2.9506359100341797
9,2.9224311163028083,3.162630796432495
10,2.9436360359191895,3.0292885303497314
11,2.9433432102203367,2.9435040950775146
12,2.939933235446612,2.9184775352478027
13,2.920078992843628,3.1630167961120605
14,2.964676570892334,3.1572349071502686
15,2.9331334034601846,3.0054194927215576
16,2.964007115364075,2.95418119430542
17,2.9357850313186646,3.0585081577301025
18,2.924037742614746,3.19893217086792
19,2.94009738167127,2.901355028152466
0,2.9276023228963215,2.909850597381592
1,2.9181128998060486,2.9579741954803467
2,2.932418977892077,3.117949962615967
3,2.916877521050943,2.9333231449127197
4,2.93947649968637,2.897035837173462
5,2.9286786865543677,3.1754422187805176
6,2.9190582488034225,3.189152956008911
7,2.9210285947129533,2.989396572113037
8,2.9243486571956323,3.0848779678344727
9,2.9325491479925208,2.974726676940918
10,2.925023674964905,2.893605947494507
11,2.9208583992880746,2.9858362674713135
12,2.9212462354350732,2.898948907852173
13,2.9237377289179207,2.972747564315796
14,2.9218125085572937,3.0163090229034424
15,2.920030055819331,2.9933037757873535
16,2.9148773193359374,2.907851457595825
17,2.9214296212067477,2.9276680946350098
18,2.9260632121885144,2.9166412353515625
19,2.923058368064262,3.076381206512451
0,3.0048574447631835,2.929264783859253
1,3.0175782203674317,2.965602159500122
2,3.035862922668457,2.9883337020874023
3,3.0244463880856833,2.986353635787964
4,3.0354739665985107,2.9190526008605957
5,2.987615728378296,3.0798044204711914
6,3.0152166982491813,2.8974056243896484
7,3.0529717922210695,2.9105308055877686
8,3.0060214519500734,3.0688741207122803
9,3.0129506488641105,2.905717372894287
10,3.0148927211761474,2.8897483348846436
11,3.016783094406128,2.987640619277954
0,16.37415008544922,20.710514068603516
1,10.245306396484375,22.53944206237793
2,7.45529885151807,25.776126861572266
3,6.2334418296813965,18.455215454101562
4,5.44195806278902,17.606842041015625
5,4.819152736663819,15.053807258605957
6,4.4985728614470535,13.736021995544434
7,4.242981243133545,11.527769088745117
8,4.107316073249368,12.284711837768555
9,3.953834295272827,9.439459800720215
10,3.848830955870011,8.956439018249512
11,3.678697872161865,7.418022155761719
12,3.721079874038696,7.033299922943115
13,3.613456235212438,7.570650577545166
14,3.576756715774536,7.59173583984375
15,3.468875632566564,5.694654941558838
16,3.4815730094909667,5.229493141174316
17,3.514210942913504,5.490327835083008
18,3.440575456619263,4.892997741699219
19,3.4289602041244507,4.56411075592041
20,3.361112689971924,5.530581474304199
21,3.3664068123873543,4.079452991485596
22,3.2805389404296874,4.415841102600098
23,3.3090608596801756,3.856041431427002
24,3.2495365458376266,3.6724395751953125
25,3.3355760097503664,3.8634703159332275
26,3.3545629031517925,3.9291677474975586
27,3.313374090194702,4.099091053009033
28,3.266271745457369,4.189923286437988
29,3.277033233642578,3.639004945755005
30,3.253827477202696,3.908555507659912
31,3.244188737869263,4.300406455993652
32,3.1537475620999054,3.766561269760132
33,3.180463361740112,3.2830686569213867
34,3.122172546386719,3.2647275924682617
35,3.1096611794303444,3.610450029373169
36,3.133832883834839,3.513122797012329
37,3.095599788076737,3.495513916015625
38,3.091497039794922,3.5761241912841797
39,3.1031057098332573,3.1304328441619873
40,3.0951605796813966,3.2556605339050293
41,3.1119251917390263,3.0830235481262207
42,3.0987355709075928,3.0510103702545166
43,3.1353562614497017,3.249580144882202
44,3.0468759059906008,3.6322786808013916
45,3.087446594238281,3.1273255348205566
46,3.040384853587431,3.3023829460144043
47,3.0087622165679933,3.1236634254455566
48,3.022929573760313,3.401965379714966
49,3.0185938358306883,3.147373676300049
50,3.107254852266873,3.0276169776916504
51,3.008163070678711,3.0806198120117188
52,2.985530881320729,3.12990665435791
53,2.9917899131774903,3.046387195587158
54,3.0459466155837562,3.0473520755767822
55,3.067986011505127,3.1085031032562256
56,3.0395923137664793,3.301666259765625
57,3.0707103049053863,3.0750486850738525
58,3.0227565288543703,3.0380215644836426
59,3.0004748631926144,2.958514928817749
60,2.9577989101409914,3.0741500854492188
61,2.965313634451698,2.984787940979004
62,2.9581587314605713,2.9975738525390625
63,2.9413799047470093,3.183896780014038
64,2.941434049606323,3.113081932067871
0,12.634449078486515,20.243675231933594
1,7.152144289016723,17.420270919799805
2,5.208293022253574,13.466621398925781
3,4.503415536880493,14.563178062438965
4,4.134429503709842,10.980411529541016
5,3.9209563970565795,11.875041961669922
6,3.7600741264147635,10.267901420593262
7,3.6763750314712524,9.548696517944336
8,3.5760138829549155,5.621316909790039
9,3.5234485864639282,3.884289026260376
10,3.4245177030563356,4.4748759269714355
11,3.359093262599065,4.476809024810791
12,3.37989182472229,4.0497660636901855
13,3.3200398102784767,3.904871702194214
14,3.3074588060379027,3.76460862159729
15,3.252692069762792,3.6205286979675293
16,3.2428142786026,3.6424005031585693
17,3.2218414881290536,3.3552143573760986
18,3.1788859128952027,3.449492931365967
19,3.1903034173525295,3.3714280128479004
20,3.138374952169565,3.398719310760498
21,3.1086032390594482,3.650413751602173
22,3.1041370844229674,3.2836530208587646
23,3.0844825744628905,3.1404078006744385
24,3.1435307417160425,3.11580228805542
25,3.12364776134491,3.0266575813293457
26,3.210273950527876,3.170574188232422
27,3.2463996171951295,3.9969358444213867
28,3.1898407752697286,3.1032674312591553
29,3.0889557600021362,3.259045362472534
0,17.24450740814209,18.7420654296875
1,13.12250743768154,13.927132606506348
2,11.513808345794677,11.004219055175781
3,10.427546427800106,8.591596603393555
4,9.513784694671632,7.650822162628174
5,9.149873757973696,7.085454940795898
6,8.048945999145507,6.775611877441406
7,7.698092179420667,6.575925827026367
8,7.4195374011993405,6.287502288818359
9,6.986135605054024,6.118340969085693
10,6.7159911632537845,6.020378112792969
11,6.631028639964568,5.984239101409912
12,6.290165615081787,5.926657199859619
13,6.00770571292975,5.8672404289245605
14,5.994450235366822,5.826357841491699
15,5.955511117592836,5.689022541046143
16,5.8011579513549805,5.206976890563965
17,5.442306420741937,5.532092094421387
18,5.457860660552979,5.488816261291504
19,5.315047557537373,4.9797821044921875
20,5.266697359085083,5.330067157745361
21,5.163763241890149,4.823708534240723
22,4.9556663036346436,5.172549724578857
23,5.0395887570503435,4.700252532958984
24,5.016884183883667,5.074073314666748
25,4.845076059683775,5.070592880249023
26,4.820825052261353,5.093335151672363
27,4.643961967566074,4.9667253494262695
28,4.554337072372436,4.867112159729004
29,4.457369975554637,4.837586879730225
30,4.614893668737167,4.75788688659668
31,4.370123815536499,5.581844806671143
32,4.2527397106855345,5.624538421630859
33,4.560131168365478,4.4410786628723145
34,4.20507053228525,4.4158616065979
35,4.216721892356873,5.521127700805664
36,4.424648394951453,4.201878547668457
37,4.206807279586792,3.0427064895629883
38,4.225225460834992,4.074890613555908
39,4.196433663368225,5.072142601013184
40,4.12049367427826,4.644071102142334
41,4.104740570753049,4.582370281219482
42,3.9488176822662355,4.535538673400879
43,4.194486153431428,4.4246087074279785
44,3.9893479347229004,4.455728530883789
45,4.283105758520273,4.397947788238525
46,4.184322834014893,4.345416069030762
47,3.9804099400838218,4.387747764587402
48,3.9437604904174806,4.496959686279297
49,3.9510483741760254,4.550948143005371
40,22.373413544666917,12.844873428344727
41,15.322416269326512,7.846360206604004
42,12.98468104495278,8.68228816986084
43,11.44192838065232,6.711748123168945
44,10.0050303422952,7.007193088531494
45,8.921194728416733,5.756248950958252
46,8.155513660817206,5.572729110717773
47,7.4989651003970375,5.319157600402832
48,6.801673581328573,5.4167799949646
49,6.311310882809796,4.6769819259643555
0,14.372189739082433,9.44709300994873
1,10.586263101312179,7.935465335845947
2,9.240614335748214,6.892864227294922
3,8.391124001032189,6.4322590827941895
4,7.502504535868198,6.179300785064697
5,7.072438910037657,5.856900691986084
6,6.543665040897418,5.6619553565979
7,6.215830609768251,5.445825099945068
8,5.856273971026456,5.34528923034668
9,5.5754713951786865,5.192546844482422
10,5.364015814624255,5.138960361480713
11,5.156321060808399,4.9426679611206055
12,4.933122725426396,4.843750476837158
13,4.853310277190389,4.816709995269775
14,4.648815040346943,4.812089920043945
15,4.511028519159631,4.703575611114502
16,4.578226964684982,4.594487190246582
17,4.38919546634336,4.54288387298584
18,4.198681221732611,4.58506441116333
19,4.170049377634555,4.5663580894470215
20,4.11062500144862,4.5429463386535645
21,4.148479908327513,4.328346252441406
22,4.006860932217369,4.446340560913086
23,4.028586828255955,4.356570243835449
24,4.050217079210885,4.149505138397217
25,3.9368778482268127,4.2718048095703125
26,3.9758190082598337,4.283025741577148
27,3.8024144896978065,4.2436089515686035
28,3.808458352390724,4.109771728515625
29,3.808013384855246,4.126872539520264
30,3.7128355171107037,4.040594577789307
31,3.705754618101482,4.144106864929199
32,3.742233240151707,4.078398704528809
33,3.596880348422859,4.0245561599731445
34,3.6612249356281907,4.009974956512451
35,3.674870421614828,3.9991073608398438
36,3.576570037045056,3.8744616508483887
37,3.570518372934076,3.942972421646118
38,3.5256845649284654,3.8742330074310303
39,3.5824968905388554,3.8972744941711426
40,3.583851735803145,3.8353891372680664
41,3.5308715120146545,3.860149383544922
42,3.518461906457249,3.7878353595733643
43,3.4540688659571392,3.801974058151245
44,3.4703766062289856,3.8089897632598877
45,3.4308426349977905,3.7390053272247314
46,3.430562254748767,3.73882794380188
47,3.3757766983177087,3.6686160564422607
48,3.408530446547496,3.6991796493530273
49,3.4181881554519076,3.6237432956695557
50,3.41278762455228,3.2579662799835205
51,3.3580818840220004,3.222726821899414
52,3.360643329499643,3.685908079147339
53,3.352304869060275,3.4937374591827393
54,3.314906307413608,2.9952988624572754
55,3.3166730132284044,2.975154399871826
56,3.340831349167643,4.100342273712158
57,3.305061584786524,3.046435832977295
58,3.2774030860466294,3.5855445861816406
59,3.2988698935206933,3.215695858001709
60,3.273786004585556,3.434051275253296
61,3.2683393562896343,3.445462703704834
62,3.238380241997634,3.4704132080078125
63,3.2781304860416847,3.465552568435669
64,3.1959327534784245,3.473872423171997
65,3.236689866343631,3.4296817779541016
66,3.2245917078814927,3.4628589153289795
67,3.197680280178408,3.456295967102051
68,3.1797365206706374,3.422337055206299
69,3.2024516003041326,3.4165732860565186
70,3.1798613343057753,3.312809705734253
71,3.16077508202082,3.020023822784424
72,3.1734667277034325,3.63000226020813
73,3.1926043848448162,3.0510921478271484
74,3.1615350729302514,3.1387956142425537
75,3.1805742179291157,3.142611026763916
76,3.126792645152611,3.6918423175811768
77,3.1375874356378484,3.1165719032287598
78,3.1242215150519264,3.185269832611084
79,3.110069923763034,2.9578943252563477
80,3.1732926670509047,2.9766931533813477
81,3.1287789676762836,3.088792085647583
82,3.0952951968470708,2.9070065021514893
83,3.1020009487490112,3.5215680599212646
84,3.1150059850910043,2.875945568084717
85,3.142978327183784,2.856398344039917
86,3.1124038303954693,3.0002291202545166
87,3.1106659581389606,2.875589370727539
88,3.0646430902843234,4.235032558441162
89,3.072639248039149,3.4093756675720215
90,3.0835526351687275,3.231527805328369
91,3.074590577354914,3.1581807136535645
92,3.0631571178194843,3.2114486694335938
93,3.0554311909253085,3.2234561443328857
94,3.0489812742305706,3.20432186126709
0,22.857760429382324,3.00488018989563
1,20.248493194580078,3.018101930618286
2,16.681790351867676,3.0639498233795166
3,15.283989906311035,3.0728883743286133
4,14.070610523223877,3.1228537559509277
5,12.363570213317871,3.1518714427948
6,12.733253955841064,3.175365686416626
7,11.417593955993652,3.213636636734009
8,10.428190231323242,3.223949670791626
9,10.756488800048828,3.2254786491394043
0,9.756497192382813,3.2904868125915527
1,9.64128532409668,3.319249153137207
2,8.212438011169434,3.347980260848999
3,8.10904893875122,3.358588218688965
4,8.00317096710205,3.3479456901550293
5,6.9239214897155765,3.36726450920105
6,6.6283536993938945,3.3375792503356934
7,6.497781085968017,3.3427412509918213
8,6.138383579254151,3.310760974884033
9,6.480972862243652,3.3601887226104736
0,15.0621187210083,2.982800006866455
1,9.723398590087891,2.9753711223602295
2,7.505711936950684,3.010951280593872
3,8.153777122497559,2.993861675262451
4,6.575123023986817,3.032594680786133
5,7.1613054275512695,3.007913112640381
6,6.916290221006974,3.0084128379821777
7,6.2047747611999515,3.021150827407837
8,6.441465759277344,3.0611560344696045
9,5.978049564361572,2.971836805343628
0,13.667251014709473,6.866022109985352
1,7.137762928009034,6.142904281616211
2,6.207919406890869,5.609023571014404
3,5.528966903686523,5.309385776519775
4,5.517387199401855,4.787454128265381
5,4.992239761352539,5.008808612823486
6,4.646332740783691,5.402643203735352
7,4.587482738494873,4.634000778198242
8,4.057009935379028,4.839184284210205
9,4.218085861206054,4.981579303741455
10,4.181362805159195,4.104099750518799
11,3.825311803817749,3.9862871170043945
12,3.617937421798706,4.547915935516357
13,3.709786081314087,5.258370399475098
14,3.621617841720581,3.4892492294311523
15,3.634566831588745,4.770088195800781
16,3.503297774688057,5.243335247039795
17,3.4792166709899903,4.202311038970947
18,3.179690980911255,3.637911796569824
19,3.1726387977600097,6.602566242218018
20,3.2942734718322755,3.2269508838653564
21,3.1032102584838865,3.9759416580200195
22,3.046016883850098,3.0512337684631348
23,3.1714594053185503,3.1979124546051025
24,3.1245123386383056,3.704389810562134
25,3.032314395904541,2.9096858501434326
26,2.9424711227416993,3.6477298736572266
27,2.747382307052612,3.043757200241089
28,2.934604215621948,2.8520405292510986
29,2.8789573130400283,3.9162938594818115
30,2.8635574340820313,3.2962839603424072
31,2.8478137493133544,3.2948594093322754
32,2.5896615505218508,3.1409623622894287
33,2.869942333387292,3.623831272125244
34,2.4377699375152586,3.583470106124878
35,2.4727856636047365,3.3612723350524902
36,2.804843378067017,2.9006845951080322
37,2.5600435733795166,3.726306200027466
38,2.64008252620697,2.991267442703247
39,2.5889846801757814,3.9085960388183594
30,14.279229354858398,12.715371131896973
31,8.003977394104004,6.546705722808838
30,13.591315078735352,8.417339324951172
31,7.217321681976318,7.185344696044922
32,6.310298347473145,6.031473636627197
33,5.802025032043457,5.1217803955078125
34,5.505906200408935,5.141377925872803
35,5.107451343536377,5.491957187652588
36,5.061266857644786,4.679238319396973
37,4.71641960144043,5.4176764488220215
38,4.310829734802246,4.769449710845947
39,4.096914052963257,5.082714557647705
40,4.143100166320801,4.504158020019531
41,3.9332034587860107,4.891303539276123
42,3.9363470388495405,4.454535961151123
43,3.810876178741455,5.017629146575928
44,3.668053960800171,3.6928539276123047
45,3.458054256439209,3.767787456512451
46,3.510597848892212,4.951294898986816
47,3.791107416152954,3.0435404777526855
48,3.497405481338501,4.437799453735352
49,3.0096799187038257,3.302663803100586
0,13.156229019165039,6.359102249145508
1,8.40763292312622,6.240049839019775
2,7.127196311950684,4.953674793243408
3,6.527938863505488,6.535937309265137
4,6.41085376739502,4.581290245056152
5,6.183229446411133,5.097565650939941
6,5.910354709625244,4.368316650390625
7,6.001095294952393,4.731536865234375
8,5.9244568824768065,4.7297563552856445
9,5.885972213745117,4.825018405914307
10,5.737741884977921,5.255632400512695
11,5.568761730194092,4.688737392425537
12,5.5987931251525875,4.836122512817383
13,5.336747169494629,5.718332767486572
14,5.025286674499512,4.440216541290283
15,4.927917861938477,4.531656265258789
16,5.049657220425813,4.498717784881592
17,5.298758697509766,4.282932281494141
18,4.81893482208252,4.793829441070557
19,4.908005905151367,4.828119277954102
20,5.121899770653767,4.789810657501221
21,4.949137783050537,4.743987560272217
22,5.059921455383301,4.57457971572876
23,5.042604923248291,4.622228622436523
24,4.859652709960938,4.418246269226074
17,4.96155524580446,4.302345275878906
18,5.018238321940104,4.405994892120361
19,4.775601752816814,4.427505016326904
20,4.971720091501871,4.688113689422607
21,4.879819491138197,4.382404327392578
22,4.687368011474609,4.647476673126221
23,4.745272783383931,4.7838921546936035
24,4.885706996917724,4.577289581298828
